frame,numero_pers,max_x,max_y,min_x,min_y,est_joueur
0,0,354.0744323730469,352.9953308105469,241.957275390625,208.14263916015625,1
0,1,529.5516967773438,240.48548889160156,422.58038330078125,125.06027221679688,1
1,0,353.484375,353.4166259765625,241.22503662109375,207.8677978515625,1
1,1,528.55712890625,240.7746124267578,421.0118408203125,125.42488098144531,1
2,0,352.60467529296875,352.7363586425781,241.59548950195312,207.86241149902344,1
2,1,529.1334838867188,237.8445587158203,418.7447204589844,126.80817413330078,1
3,0,351.0875244140625,352.68780517578125,241.02784729003906,207.8779754638672,1
3,1,529.1832275390625,238.037109375,418.3958740234375,126.70063781738281,1
4,0,350.0740661621094,351.33868408203125,241.03338623046875,208.30490112304688,1
4,1,529.0997314453125,237.8772430419922,418.6336669921875,126.94021606445312,1
5,0,348.311767578125,351.4805908203125,240.41915893554688,208.18304443359375,1
5,1,528.8385009765625,238.2875518798828,416.3934326171875,130.04949951171875,1
6,0,346.7935485839844,351.1250305175781,239.38192749023438,209.116943359375,1
6,1,528.8390502929688,238.38414001464844,417.0155029296875,129.8441619873047,1
7,0,346.417724609375,351.5437927246094,238.93032836914062,208.91781616210938,1
7,1,529.2799072265625,238.47933959960938,418.09051513671875,130.190185546875,1
8,0,346.1230163574219,351.4083557128906,238.1799774169922,208.94290161132812,1
8,1,528.701416015625,238.81333923339844,417.0788269042969,130.2814178466797,1
9,0,345.3543395996094,352.1986389160156,237.27059936523438,207.95054626464844,1
9,1,528.50341796875,238.1403350830078,414.182861328125,130.82615661621094,1
10,0,344.7650146484375,351.6249084472656,239.1351318359375,206.9264678955078,1
10,1,528.1505737304688,238.22183227539062,415.15576171875,130.6805877685547,1
11,0,343.9706115722656,351.7132263183594,239.42701721191406,206.39369201660156,1
11,1,527.9404907226562,238.41162109375,415.1307678222656,130.8159942626953,1
12,1,527.3676147460938,238.22714233398438,414.85595703125,131.0714874267578,1
12,0,342.77508544921875,351.3980712890625,239.1024169921875,206.77334594726562,1
13,1,527.0475463867188,238.20550537109375,413.73602294921875,130.73040771484375,1
13,0,342.2275085449219,351.3366394042969,239.16934204101562,205.8899688720703,1
14,1,526.8150024414062,238.21438598632812,412.814453125,130.54888916015625,1
14,0,342.0223388671875,351.7303161621094,238.5360107421875,205.76620483398438,1
15,1,527.1253051757812,238.1500701904297,411.6871643066406,130.49388122558594,1
15,0,341.78631591796875,351.3770446777344,238.59661865234375,206.47848510742188,1
16,1,526.7702026367188,238.14356994628906,411.6808776855469,130.51268005371094,1
16,0,341.5237731933594,351.3969421386719,238.47779846191406,206.495361328125,1
17,1,526.7060546875,237.96002197265625,410.4825439453125,130.36231994628906,1
17,0,341.61871337890625,351.4910583496094,238.6858367919922,207.3486328125,1
18,1,526.7552490234375,238.1338653564453,410.37164306640625,130.5556640625,1
18,0,341.7394104003906,351.9057312011719,238.5819091796875,207.53013610839844,1
19,1,526.7841796875,237.83905029296875,409.8551940917969,130.8087158203125,1
19,0,341.9342956542969,351.5533447265625,238.8787384033203,206.7985382080078,1
20,1,527.0238647460938,238.1865234375,409.72894287109375,130.750732421875,1
20,0,342.3385925292969,352.2965393066406,238.98794555664062,206.8289794921875,1
21,1,526.758056640625,237.82260131835938,409.2853698730469,130.70852661132812,1
21,0,343.3008728027344,351.7706298828125,238.82354736328125,207.2888946533203,1
22,1,526.8030395507812,237.84332275390625,409.0804748535156,130.66339111328125,1
22,0,345.59063720703125,352.3778381347656,237.85812377929688,209.18321228027344,1
23,1,527.1668090820312,237.75875854492188,408.8544921875,130.79339599609375,1
23,0,345.2602233886719,352.7075500488281,238.20599365234375,210.05555725097656,1
24,0,345.8735656738281,352.8486633300781,238.5509490966797,209.93936157226562,1
24,1,526.8695068359375,237.64947509765625,409.5243225097656,130.61685180664062,1
25,0,346.38348388671875,352.109375,239.6140594482422,211.38711547851562,1
25,1,527.1586303710938,237.87115478515625,409.7150573730469,130.8129119873047,1
26,0,346.748291015625,351.69232177734375,239.75570678710938,210.02218627929688,1
26,1,526.7855224609375,237.8735809326172,409.5779724121094,130.76898193359375,1
27,0,347.2872619628906,352.3822021484375,239.44461059570312,208.7099609375,1
27,1,527.1668701171875,237.4764404296875,409.8930358886719,130.6722869873047,1
28,0,349.7850646972656,353.1520080566406,239.71835327148438,208.6277618408203,1
28,1,527.2255249023438,237.42825317382812,409.94268798828125,130.65719604492188,1
29,0,351.2090759277344,352.4197692871094,240.11769104003906,208.45408630371094,1
29,1,526.566162109375,237.4163818359375,409.7677001953125,130.8339385986328,1
30,0,352.39227294921875,353.2267761230469,240.0745086669922,208.49212646484375,1
30,1,526.9740600585938,237.83839416503906,410.11212158203125,130.60089111328125,1
31,0,352.4744567871094,352.9903259277344,239.99591064453125,208.45265197753906,1
31,1,527.5040893554688,237.6342315673828,409.52655029296875,130.46002197265625,1
32,0,352.72039794921875,353.0688171386719,240.5414276123047,207.44235229492188,1
32,1,527.5059814453125,237.6559600830078,409.3481140136719,130.47958374023438,1
33,0,352.29107666015625,353.3561096191406,239.81979370117188,207.07359313964844,1
33,1,527.3167114257812,237.61956787109375,409.8946533203125,130.46319580078125,1
34,0,352.4484558105469,353.3045654296875,240.00845336914062,207.4576416015625,1
34,1,527.4811401367188,237.80702209472656,409.8498229980469,130.0409698486328,1
35,0,352.1376647949219,353.2343444824219,239.78172302246094,207.75689697265625,1
35,1,527.1021118164062,237.9521942138672,410.7580261230469,129.5924835205078,1
36,0,351.8158874511719,352.754150390625,240.0682373046875,206.0568084716797,1
36,1,527.9207763671875,237.80735778808594,409.4436950683594,128.23165893554688,1
37,0,351.0572204589844,351.3217468261719,238.76385498046875,206.78463745117188,1
37,1,529.2281494140625,238.36509704589844,407.55633544921875,127.90171813964844,1
38,0,350.1380310058594,350.3066101074219,238.38983154296875,205.0672607421875,1
38,1,530.1956176757812,239.17918395996094,409.6792297363281,126.02545166015625,1
39,0,349.4796142578125,350.3087158203125,238.77130126953125,204.2839813232422,1
39,1,534.1980590820312,238.54586791992188,406.85491943359375,125.2448959350586,1
40,0,348.4508972167969,351.2953796386719,235.16946411132812,201.3233642578125,1
40,1,535.7306518554688,237.6435546875,406.6028747558594,121.72499084472656,1
41,0,347.8586730957031,349.93865966796875,237.9022979736328,199.55857849121094,1
41,1,534.4389038085938,234.17208862304688,404.776611328125,119.95529174804688,1
42,1,548.0343017578125,239.09298706054688,401.0669860839844,117.40811157226562,1
42,0,345.5743103027344,351.8554382324219,234.10137939453125,202.7469024658203,1
43,1,550.4074096679688,234.36923217773438,412.30780029296875,109.04145050048828,1
43,0,345.97314453125,351.6656799316406,234.33274841308594,201.1642303466797,1
44,0,344.6807861328125,351.563720703125,237.5220947265625,204.37965393066406,1
44,1,556.619873046875,234.0487823486328,417.9982604980469,109.60614776611328,1
45,0,342.1967468261719,351.8769226074219,233.515625,197.533203125,1
45,1,556.3295288085938,236.99996948242188,415.7039794921875,95.17723846435547,1
46,1,557.529541015625,236.88275146484375,412.341796875,85.20296478271484,1
46,0,341.8540344238281,351.6833801269531,234.54405212402344,197.78195190429688,1
47,1,558.560302734375,236.9208984375,413.93731689453125,86.2471923828125,1
47,0,342.375732421875,351.4625549316406,234.89523315429688,196.44190979003906,1
48,1,559.1697998046875,236.5976104736328,414.1998596191406,88.26566314697266,1
48,0,344.3357238769531,351.491455078125,238.68878173828125,193.1728515625,1
49,1,559.1909790039062,235.88404846191406,416.5877685546875,86.8501205444336,1
49,0,344.8631286621094,350.3450012207031,239.48513793945312,189.50460815429688,1
50,1,559.974609375,235.47608947753906,417.784912109375,91.84788513183594,1
50,0,342.16473388671875,350.6405334472656,233.3185272216797,189.56796264648438,1
51,1,560.1578979492188,235.8866729736328,420.9346923828125,89.97806549072266,1
51,0,343.0853576660156,351.7010192871094,231.20156860351562,187.92681884765625,1
52,1,560.0679321289062,235.28115844726562,421.2342834472656,88.39187622070312,1
52,0,344.1972351074219,352.09405517578125,232.0356903076172,188.82615661621094,1
53,1,559.395751953125,234.67660522460938,420.56744384765625,88.20148468017578,1
53,0,344.88995361328125,352.05078125,234.16392517089844,187.44309997558594,1
54,1,559.1429443359375,233.88926696777344,417.908935546875,88.29065704345703,1
54,0,346.1344299316406,351.7303466796875,234.1168670654297,185.25547790527344,1
55,1,560.8766479492188,234.55393981933594,419.1735534667969,88.52937316894531,1
55,0,346.83465576171875,351.17706298828125,234.2779998779297,183.18765258789062,1
56,1,561.1593017578125,235.09378051757812,422.2307434082031,88.38011932373047,1
56,0,346.5367736816406,350.9371643066406,234.5919189453125,182.96202087402344,1
57,1,561.1880493164062,234.30926513671875,429.5212097167969,88.99788665771484,1
57,0,346.05010986328125,350.77032470703125,235.4447479248047,182.63584899902344,1
58,1,560.3984985351562,232.9383544921875,437.903564453125,90.1360855102539,1
58,0,350.3263244628906,350.78277587890625,236.27369689941406,181.449462890625,1
59,1,560.1353149414062,232.8607177734375,446.1772155761719,91.47412872314453,1
59,0,349.669921875,350.6030578613281,236.126953125,180.82339477539062,1
60,0,348.6330871582031,350.1643981933594,236.2687225341797,181.89129638671875,1
60,1,556.8568725585938,236.9276580810547,456.1609191894531,98.43919372558594,1
61,0,349.4842529296875,346.7880554199219,238.0671844482422,181.6904754638672,1
61,1,555.5799560546875,235.32492065429688,458.74468994140625,103.27202606201172,1
62,0,348.563232421875,344.0791320800781,238.28086853027344,182.5015869140625,1
62,1,555.89892578125,240.5528564453125,451.4306945800781,110.96669006347656,1
63,0,348.73126220703125,342.08953857421875,237.40390014648438,184.81503295898438,1
63,1,553.1632690429688,238.7667236328125,448.24859619140625,108.45695495605469,1
64,0,349.4959411621094,338.6091003417969,235.6568145751953,179.989013671875,1
64,1,549.504150390625,240.04736328125,445.1092529296875,119.88333892822266,1
65,0,354.21331787109375,336.34771728515625,235.91517639160156,180.92274475097656,1
65,1,536.5711669921875,232.73696899414062,441.5599365234375,124.35682678222656,1
66,0,354.78515625,335.5286560058594,234.98580932617188,181.84214782714844,1
66,1,524.633056640625,232.6447296142578,439.7489013671875,123.396728515625,1
67,0,357.4286804199219,338.1977844238281,232.75198364257812,186.61228942871094,1
67,1,523.9332275390625,230.64767456054688,442.3421325683594,115.48828125,1
68,0,358.9266357421875,337.98370361328125,229.5696258544922,187.0962677001953,1
68,1,523.2030029296875,228.31051635742188,435.28570556640625,111.28559112548828,1
69,0,358.85906982421875,338.44952392578125,227.9852294921875,186.4071502685547,1
69,1,519.9305419921875,196.57284545898438,432.02618408203125,103.07327270507812,1
70,0,358.26666259765625,338.0475158691406,227.68417358398438,185.8331756591797,1
70,1,514.72509765625,182.2559356689453,424.1602783203125,99.6630630493164,1
71,0,355.1175231933594,335.7188720703125,227.1417236328125,184.65982055664062,1
71,1,509.622314453125,238.00125122070312,421.35687255859375,93.94886016845703,1
72,0,352.2594909667969,331.13323974609375,227.1145782470703,183.47543334960938,1
72,1,506.37847900390625,182.6563720703125,410.50299072265625,91.40303802490234,1
73,0,348.82720947265625,329.0926208496094,229.2298126220703,180.90220642089844,1
73,1,504.4226989746094,184.36697387695312,408.64215087890625,92.42195892333984,1
74,0,346.71990966796875,328.0790710449219,229.24224853515625,178.78753662109375,1
74,1,500.5792236328125,224.26527404785156,401.10260009765625,94.1044921875,1
75,0,345.9440612792969,328.5810241699219,229.48602294921875,177.11021423339844,1
75,1,491.3852233886719,177.9952850341797,403.24322509765625,98.49095153808594,1
76,0,347.2929382324219,329.5550537109375,227.11593627929688,178.93191528320312,1
76,1,484.64117431640625,168.34735107421875,399.5888671875,99.70146179199219,1
77,0,349.2396240234375,330.1869201660156,227.984375,177.80210876464844,1
77,1,479.8331604003906,162.02194213867188,395.93377685546875,97.67341613769531,1
78,0,349.2403564453125,329.6579284667969,232.0535888671875,176.71267700195312,1
78,1,472.975341796875,169.80084228515625,392.22369384765625,92.49346160888672,1
79,0,351.1836242675781,331.01434326171875,233.8037567138672,182.42958068847656,1
79,1,472.8146667480469,158.431640625,394.1173095703125,89.60845184326172,1
80,0,352.36480712890625,333.505859375,232.4913787841797,179.017333984375,1
80,1,473.29815673828125,180.14576721191406,390.5845642089844,87.60488891601562,1
81,0,352.4791259765625,332.23388671875,236.36277770996094,182.0830535888672,1
81,1,471.4221496582031,172.9617919921875,390.5078125,85.92745971679688,1
82,0,353.7969055175781,334.2532653808594,241.46749877929688,181.00283813476562,1
82,1,473.4671325683594,157.16864013671875,384.4206848144531,85.7581787109375,1
83,0,354.67779541015625,333.49072265625,249.8045654296875,179.55885314941406,1
83,1,475.1741943359375,160.0426483154297,378.1725158691406,87.3884048461914,1
84,0,356.624267578125,330.1807556152344,259.93634033203125,178.0474090576172,1
84,1,475.72283935546875,159.46835327148438,380.7846984863281,89.06556701660156,1
85,0,357.922119140625,327.88726806640625,264.180908203125,177.94712829589844,1
85,1,475.32830810546875,162.03013610839844,374.98583984375,90.6229019165039,1
86,0,365.2064208984375,329.8692321777344,267.4958801269531,179.30018615722656,1
86,1,474.67779541015625,164.90736389160156,369.9543762207031,90.20995330810547,1
87,0,374.1065673828125,333.25390625,266.190673828125,180.9283447265625,1
87,1,470.5289611816406,164.20103454589844,368.099853515625,91.81698608398438,1
88,0,385.19500732421875,333.37530517578125,264.0068664550781,184.1388397216797,1
88,1,469.26043701171875,160.64141845703125,370.8749084472656,94.70940399169922,1
89,0,402.6525573730469,334.8914489746094,262.6927185058594,188.1786346435547,1
89,1,470.5721435546875,162.75462341308594,367.2887268066406,95.82659149169922,1
90,0,404.1277770996094,339.0627136230469,261.3680725097656,187.6453399658203,1
90,1,475.4212646484375,164.84230041503906,358.6470642089844,96.04145050048828,1
91,0,404.1195373535156,343.6428527832031,263.6374206542969,188.9832000732422,1
91,1,476.30010986328125,169.06942749023438,361.73870849609375,100.68561553955078,1
92,0,403.7056884765625,347.1405029296875,257.69775390625,191.18954467773438,1
92,1,465.8074951171875,166.9581298828125,349.7984619140625,102.05339050292969,1
93,0,410.9870910644531,349.9836120605469,262.8241271972656,195.44068908691406,1
93,1,450.7760925292969,170.0301055908203,352.4089050292969,105.7642593383789,1
94,0,407.9063415527344,351.9755554199219,266.3052978515625,199.899658203125,1
95,0,406.7376403808594,353.5235900878906,266.9591369628906,202.4761962890625,1
95,1,420.52252197265625,167.89791870117188,356.2735900878906,111.4373779296875,1
96,0,405.4168701171875,353.5422668457031,264.8507080078125,203.64154052734375,1
97,0,405.9024963378906,353.7136535644531,265.0672912597656,204.67495727539062,1
97,1,410.40570068359375,167.55465698242188,359.87841796875,111.03060913085938,1
98,0,406.8780212402344,353.6159362792969,264.9450988769531,207.49032592773438,1
98,1,415.33807373046875,164.50961303710938,360.1078186035156,104.29338836669922,1
99,0,405.8243103027344,352.388427734375,263.8393859863281,208.15615844726562,1
99,1,421.8015441894531,154.90272521972656,362.9787292480469,98.06147003173828,1
100,0,406.960693359375,351.6058654785156,263.8473815917969,208.44754028320312,1
100,1,427.1981506347656,152.03138732910156,366.71990966796875,92.6892318725586,1
101,0,408.5291748046875,349.99395751953125,264.79461669921875,205.86216735839844,1
101,1,434.44873046875,157.34414672851562,366.85577392578125,89.2077407836914,1
102,0,407.39495849609375,348.7108154296875,264.3524169921875,199.2891082763672,1
102,1,445.1868896484375,156.23341369628906,365.8360900878906,88.27865600585938,1
103,0,401.0625915527344,346.4588317871094,265.5415344238281,191.56747436523438,1
103,1,452.79583740234375,156.9664764404297,366.3227844238281,88.49417877197266,1
104,0,393.1309814453125,342.88616943359375,253.7303466796875,181.44300842285156,1
104,1,459.5027770996094,158.3022918701172,373.820556640625,88.29812622070312,1
105,0,375.73602294921875,347.21405029296875,239.6883087158203,177.4691925048828,1
105,1,455.4999084472656,158.51565551757812,376.0708312988281,85.842041015625,1
106,0,359.7779235839844,344.5248107910156,236.64500427246094,184.5039520263672,1
106,1,458.3995361328125,179.4114990234375,382.738037109375,85.2903060913086,1
107,0,360.9585266113281,346.0461730957031,236.35324096679688,186.84156799316406,1
107,1,478.00054931640625,191.17086791992188,387.43682861328125,86.41471099853516,1
108,0,364.1414489746094,347.83880615234375,234.44879150390625,190.7430877685547,1
108,1,498.783203125,203.20294189453125,396.0665588378906,89.03543853759766,1
109,0,359.8156433105469,346.77349853515625,233.74578857421875,191.06192016601562,1
109,1,508.9502258300781,209.65737915039062,404.2470397949219,92.80542755126953,1
110,0,358.5277404785156,348.14056396484375,231.26820373535156,191.8631134033203,1
110,1,514.7254638671875,209.9521942138672,409.60675048828125,96.37168884277344,1
111,0,356.0910949707031,348.4805908203125,231.6830596923828,191.5264129638672,1
111,1,518.7459106445312,211.7301025390625,421.0681457519531,103.57963562011719,1
112,0,349.28387451171875,345.1651611328125,235.238525390625,189.41754150390625,1
112,1,517.982177734375,212.4990997314453,420.968017578125,107.70112609863281,1
113,0,350.14306640625,344.94415283203125,231.1406707763672,188.44024658203125,1
113,1,522.0313110351562,210.5208740234375,419.3724670410156,102.37326049804688,1
114,0,345.5210266113281,350.3731994628906,223.8487091064453,189.1934051513672,1
114,1,522.40869140625,212.01617431640625,421.8586120605469,82.09783172607422,1
115,0,333.5773620605469,354.55938720703125,214.44825744628906,192.29373168945312,1
115,1,522.6543579101562,212.1291961669922,425.5518798828125,85.90984344482422,1
116,0,328.177734375,361.1368103027344,193.99891662597656,192.90338134765625,1
116,1,525.171630859375,209.89279174804688,427.02972412109375,78.53353118896484,1
117,0,320.3503723144531,367.3178405761719,190.16062927246094,198.7554931640625,1
117,1,523.3804931640625,205.45587158203125,424.477783203125,73.81297302246094,1
118,0,313.5933532714844,367.7361755371094,184.30563354492188,205.6409912109375,1
118,1,523.6947021484375,199.58734130859375,425.91265869140625,71.67412567138672,1
119,0,310.26519775390625,367.3451232910156,182.76588439941406,207.352294921875,1
119,1,527.0928955078125,199.65029907226562,426.68560791015625,70.7879409790039,1
120,0,305.89117431640625,366.5359802246094,182.01315307617188,206.77395629882812,1
120,1,528.982177734375,201.93896484375,425.2195739746094,71.56800842285156,1
121,0,305.7413024902344,365.9866027832031,181.98135375976562,205.72618103027344,1
